"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","823","TC20 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","611","TC33 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","999","TC31 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1429","TC30 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1134","TC26 - HabitCard inline edit form - saves edited habit and closes form","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","925","TC11 - HabitCard - removes a habit after confirm dialog","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","124890","TC57 - HabitList - skips and unskips a habit","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","120527","TC61 - HabitCard - edits a habit\\\'s name, category, target per week, and notes successfully","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","936","TC46 - HabitCard - marks a habit as completed today","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","692","TC02 - HabitForm - create a new habit successfully","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1216","TC10 - HabitCard - archives and unarchives a habit","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","908","TC54 - HabitList - deletes a habit after confirmation","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","830","TC14 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","126850","TC63 - HabitList - complete a habit","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","1056","TC09 - HabitCard - marks a habit as done today button disables afterward","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","11457","TC28 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","1096","TC17 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","642","TC09 - Archive page - can navigate back to home page","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","126748","TC65 - Filters - search habits by name","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","893","TC25 - HabitCard inline edit form - opens and cancels edit mode","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","679","TC07 - HabitForm - adds a new habit successfully","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1050","TC56 - Home - completes all pending habits for today","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","126687","TC66 - Filters - filter habits by category","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","893","TC51 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","125046","TC58 - HabitList - toggles archive state of a habit","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","892","TC03 - HabitCard - toggle pin state on a habit card","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","632","TC53 - Home - page loads and displays header and controls","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1215","TC05 - HabitCard - duplicate habit button is visible and clickable on archived habits","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","705","TC06 - History page - navigate back to habits","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","120457","TC02 - HabitCard - cycle priority on an archived habit card","chromium","2026-09-23","broken","2026-09-23","Archive","archive.spec.ts","",""
"","850","TC39 - Home page - search filters habit list results","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1346","TC47 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","535","TC32 - Home - filter habits list by category changes displayed habits accordingly","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1348","TC07 - Archive page - can delete an archived habit","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","1059","TC41 - Home page - toggling show archived controls archived habits visibility","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","566","TC36 - Home page - page loads and displays unconditional controls","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","563","TC18 - HabitForm - form validation disables Add habit button for empty name","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","795","TC43 - Home page - Export JSON and CSV buttons visibility and disabled state","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","548","TC21 - Page heading and static elements render","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","528","TC23 - Category filter - allows filtering habits","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","920","TC24 - HabitCard - marks habit done today disables button","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","675","TC16 - Home page - page loads and renders unconditional elements","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","120547","TC55 - HabitList - edits a habit and verifies updated values","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","822","TC03 - Archive page - loads and renders main UI elements","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","122332","TC04 - HabitCard - cycle priority on a habit card","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","3406","TC52 - Home - completes all incomplete habits for today with bulk action","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","909","TC59 - HabitList - duplicates a habit","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1362","TC04 - Archive HabitCard - duplicates an archived habit, creating an active copy on home page","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","576","TC01 - Home - page loads and renders unconditional elements","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","896","TC13 - Category filter - filters habit list by category","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","787","TC49 - Home - searches for habits by name","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","452","TC05 - History page - shows empty state when no habits exist","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","687","TC34 - Home - Export JSON and Export CSV buttons are disabled when no habits exist and enabled after habits are created","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","479","TC06 - Archive page - loads and shows static elements","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","126755","TC64 - Complete all - complete all pending habits for today","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","1402","TC08 - Archive page - can unarchive an archived habit","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","451","TC04 - History page - shows error message if habits fail to load","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
