"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","497","TC18 - HabitForm - form validation disables Add habit button for empty name","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1108","TC59 - HabitList - duplicates a habit","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","10928","TC66 - Filters - filter habits by category","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","551","TC16 - Home page - page loads and renders unconditional elements","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1208","TC11 - HabitCard - removes a habit after confirm dialog","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1303","TC26 - HabitCard inline edit form - saves edited habit and closes form","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1552","TC05 - HabitCard - duplicate habit button is visible and clickable on archived habits","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","120386","TC55 - HabitList - edits a habit and verifies updated values","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","1506","TC10 - HabitCard - archives and unarchives a habit","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","714","TC06 - History page - navigate back to habits","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","1648","TC48 - Home - filters habits by category","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","663","TC04 - Stats - has navigation link back to home page","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","466","TC79 - Home - page loads with unconditional elements","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","384","TC04 - History page - shows error message if habits fail to load","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","1099","TC39 - Home page - search filters habit list results","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1809","TC62 - HabitCard - edits an existing habit\\\\\\\'s name, category, target per week, and notes","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1168","TC56 - Home - completes all pending habits for today","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1238","TC46 - HabitCard - marks a habit as completed today","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","494","TC01 - LoginPage - initial render shows login form with name and password fields and sign in button","chromium","2026-09-23","passed","2026-09-23","Login","login.spec.ts","",""
"","423","TC03 - History page - shows tracked habit count when habits exist","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","468","TC15 - HabitForm - disables Add habit button when name is empty","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","981","TC51 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","870","TC49 - Home - searches for habits by name","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1145","TC72 - Home - complete a habit and verify completed state","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","772","TC70 - Navigation - navigate to View stats page","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1318","TC09 - HabitCard - marks a habit as done today button disables afterward","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","467","TC73 - Home - navigation links go to correct routes","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","644","TC09 - Archive page - can navigate back to home page","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","1142","TC14 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1214","TC17 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","11817","TC29 - HabitCard - edit habit updates name, category, target per week, and notes","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","10993","TC06 - Home - page loads with unconditional elements visible","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","2131","TC01 - HabitCard - toggle pin state on an archived habit card","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","735","TC06 - StatsSummary - renders all stat cards with correct labels and values","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","10935","TC67 - Filters - toggle show archived habits","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","1127","TC75 - Home - sort habits by different criteria","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","680","TC35 - LogoutButton - logout button logs out and navigates to /login","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1205","TC84 - HabitCard - duplicates a habit and appends the copy with \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\' (copy)\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\' suffix","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","411","TC10 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","505","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-23","passed","2026-09-23","Login","login.spec.ts","",""
"","1122","TC76 - Home - filter habits by category","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","845","TC02 - HabitForm - create a new habit successfully","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","848","TC74 - Home - search filters habits by name","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","11384","TC47 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","1179","TC63 - HabitList - complete a habit","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","585","TC60 - Home - clears all filters and resets controls","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","510","TC23 - Category filter - allows filtering habits","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","511","TC01 - Home - page loads and renders unconditional elements","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","124059","TC57 - HabitList - skips and unskips a habit","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","1201","TC45 - HabitCard - edits an existing habit\\\'s name, category, target per week, and notes","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1952","TC41 - Home page - toggling show archived controls archived habits visibility","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","868","TC44 - HabitForm - creates a new habit successfully","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","475","TC05 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","505","TC85 - Home page - initial render with unconditional elements","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1536","TC07 - HabitForm - adds a new habit successfully","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1785","TC08 - Archive page - can unarchive an archived habit","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","1433","TC52 - Home - completes all incomplete habits for today with bulk action","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","589","TC78 - Home - clear all filters resets search, category, archived, and sort","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","124130","TC38 - HabitCard - edit habit and save changes updates displayed name and disables save button when empty","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","123768","TC58 - HabitList - toggles archive state of a habit","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","1112","TC40 - Home page - category filter updates visible habits","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","417","TC11 - Stats - shows loading label while loading","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","10844","TC83 - Home page - loads and renders main UI elements","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","11177","TC08 - StatsSummary - displays weekly completion progress bar with correct percentage","chromium","2026-09-23","failed","2026-09-23","Stats","stats.spec.ts","",""
"","511","TC27 - Home page - initial render shows main heading, filter, show archived checkbox, export buttons disabled, and navigation link","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1300","TC86 - Home - exports habits as JSON and CSV","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","572","TC33 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","2186","TC07 - Archive page - can delete an archived habit","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","120401","TC61 - HabitCard - edits a habit\\\'s name, category, target per week, and notes successfully","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","400","TC11 - Archive page - empty state message is shown when no habits are archived (not reachable without backend control)","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","399","TC06 - Archive page - loads and shows static elements","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","595","TC82 - Home - shows clear filters button when filters are active","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","10974","TC07 - StatsSummary - renders empty state message when no habits tracked","chromium","2026-09-23","failed","2026-09-23","Stats","stats.spec.ts","",""
"","120384","TC04 - HabitCard - cycle priority on a habit card","chromium","2026-09-23","broken","2026-09-23","Home","home.spec.ts","",""
"","1074","TC20 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","821","TC05 - Home - filter habits by priority","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","466","TC10 - Stats - page loads and displays header and controls","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","647","TC68 - Filters - clear all filters","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","814","TC43 - Home page - Export JSON and CSV buttons visibility and disabled state","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","492","TC53 - Home - page loads and displays header and controls","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","11082","TC28 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","456","TC32 - Home - filter habits list by category changes displayed habits accordingly","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1767","TC04 - Archive HabitCard - duplicates an archived habit, creating an active copy on home page","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","1634","TC13 - Category filter - filters habit list by category","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1026","TC09 - StatsSummary - displays habits by category with bars proportional to counts","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","859","TC03 - Archive page - loads and renders main UI elements","chromium","2026-09-23","passed","2026-09-23","Archive","archive.spec.ts","",""
"","120366","TC02 - HabitCard - cycle priority on an archived habit card","chromium","2026-09-23","broken","2026-09-23","Archive","archive.spec.ts","",""
"","532","TC21 - Page heading and static elements render","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1601","TC30 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","669","TC69 - Navigation - navigate to History page","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1092","TC03 - HabitCard - toggle pin state on a habit card","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1147","TC24 - HabitCard - marks habit done today disables button","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","566","TC03 - Stats - displays heading and description","chromium","2026-09-23","passed","2026-09-23","Stats","stats.spec.ts","",""
"","366","TC05 - History page - shows empty state when no habits exist","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","11774","TC64 - Complete all - complete all pending habits for today","chromium","2026-09-23","failed","2026-09-23","Home","home.spec.ts","",""
"","532","TC01 - History page - loads and displays unconditional elements","chromium","2026-09-23","passed","2026-09-23","History","history.spec.ts","",""
"","961","TC22 - HabitForm - allows creating a new habit","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","872","TC12 - Search box - filters habit list by matching name","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1117","TC50 - Home - sorts habits by different criteria updates visible list","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","958","TC19 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","779","TC34 - Home - Export JSON and Export CSV buttons are disabled when no habits exist and enabled after habits are created","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","883","TC25 - HabitCard inline edit form - opens and cancels edit mode","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","1463","TC77 - Home - toggle show archived habits","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","815","TC65 - Filters - search habits by name","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
"","709","TC81 - Home - shows completion progress when habits exist","chromium","2026-09-23","passed","2026-09-23","Home","home.spec.ts","",""
