"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60380","TC07 - HabitCard - edits a habit\'s name, category, target per week, and notes successfully","chromium","2026-09-19","broken","2026-09-19","Home","home.spec.ts","",""
"","929","TC19 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","673","TC01 - LoginPage - initial render shows login form with name and password fields and sign in button","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","1066","TC01 - Archive page - loads with heading and main controls visible","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","11354","TC23 - HabitCard - marks habit done today disables button","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","690","TC05 - Home - page loads with unconditional elements visible","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","653","TC02 - History page - navigate back to habits","chromium","2026-09-19","passed","2026-09-19","History","history.spec.ts","",""
"","11702","TC41 - Home page - Complete all for today bulk action disables button and updates label","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","1227","TC30 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1714","TC29 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","632","TC36 - HabitForm - add new habit successfully resets form","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","875","TC06 - HabitForm - adds a new habit successfully","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","886","TC48 - Home - searches for habits by name","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","792","TC33 - Home - Export JSON and Export CSV buttons are disabled when no habits exist and enabled after habits are created","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","816","TC34 - LogoutButton - logout button logs out and navigates to /login","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1093","TC50 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1537","TC37 - HabitCard - edit habit and save changes updates displayed name and disables save button when empty","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1169","TC03 - Habit card - duplicates a habit from the home page","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11362","TC02 - Habit form - adds a new habit successfully","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","1224","TC10 - HabitCard - removes a habit after confirm dialog","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","62628","TC04 - Filter controls - clear filters button resets filters to defaults","chromium","2026-09-19","broken","2026-09-19","Home","home.spec.ts","",""
"","485","TC09 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","504","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","605","TC02 - Stats - page loads with heading and navigation link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","857","TC43 - HabitForm - creates a new habit successfully","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11672","TC07 - Archive page - can edit an archived habit\\\'s details","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","1351","TC38 - Home page - search filters habit list results","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","713","TC01 - History page - loads and displays unconditional elements","chromium","2026-09-19","passed","2026-09-19","History","history.spec.ts","",""
"","11704","TC27 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","1189","TC44 - HabitCard - edits an existing habit\\\'s name, category, target per week, and notes","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1234","TC39 - Home page - category filter updates visible habits","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","718","TC32 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1222","TC12 - Category filter - filters habit list by category","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","511","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","11539","TC08 - HabitCard - marks a habit as done today button disables afterward","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","11655","TC05 - Archive page - can delete an archived habit","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","519","TC17 - HabitForm - form validation disables Add habit button for empty name","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1610","TC09 - HabitCard - archives and unarchives a habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","587","TC04 - Archive page - loads and shows static elements","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","561","TC52 - Home page - initial render with unconditional elements","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","902","TC08 - Archive page - can navigate back to home page","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","1089","TC24 - HabitCard inline edit form - opens and cancels edit mode","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1050","TC45 - HabitCard - marks a habit as completed today","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","565","TC26 - Home page - initial render shows main heading, filter, show archived checkbox, export buttons disabled, and navigation link","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","572","TC22 - Category filter - allows filtering habits","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1246","TC49 - Home - sorts habits by different criteria updates visible list","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1721","TC40 - Home page - toggling show archived controls archived habits visibility","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1239","TC25 - HabitCard inline edit form - saves edited habit and closes form","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1019","TC42 - Home page - Export JSON and CSV buttons visibility and disabled state","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","613","TC14 - HabitForm - disables Add habit button when name is empty","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","793","TC21 - HabitForm - allows creating a new habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11752","TC06 - Archive page - can unarchive an archived habit","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","533","TC31 - Home - filter habits list by category changes displayed habits accordingly","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1143","TC18 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1499","TC51 - Home - completes all incomplete habits for today with bulk action","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11123","TC01 - Stats page - renders with heading and controls","chromium","2026-09-19","failed","2026-09-19","Stats","stats.spec.ts","",""
"","504","TC02 - Archived habit card - duplicates an archived habit without error","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","11242","TC01 - Home page - loads with heading and main controls visible","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","11410","TC28 - HabitCard - edit habit updates name, category, target per week, and notes","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","955","TC11 - Search box - filters habit list by matching name","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","580","TC35 - Home page - page loads and displays unconditional controls","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1253","TC13 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","648","TC05 - Stats - has navigation link back to home page","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","1492","TC47 - Home - filters habits by category","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1722","TC46 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","994","TC15 - Home page - page loads and renders unconditional elements","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11106","TC03 - HabitCard - duplicate habit button is visible and clickable on archived habits","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","489","TC10 - Archive page - empty state message is shown when no habits are archived (not reachable without backend control)","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","632","TC03 - Login Page - successful login navigates to home","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","1252","TC16 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","551","TC20 - Page heading and static elements render","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","521","TC04 - Stats - displays heading and description","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","678","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
