"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10576","TC04 - Home - shows clear filters button when filters are active","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","11160","TC41 - Home page - Complete all for today bulk action disables button and updates label","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","856","TC29 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","663","TC23 - HabitCard - marks habit done today disables button","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","759","TC02 - Home - clicking clear filters resets all filters to default","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11136","TC27 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","742","TC08 - HabitCard - marks a habit as done today button disables afterward","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11448","TC28 - HabitCard - edit habit updates name, category, target per week, and notes","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","511","TC01 - Stats page - renders with heading and controls","chromium","2026-09-20","passed","2026-09-20","Stats","stats.spec.ts","",""
"","12039","TC05 - Archive page - can delete an archived habit","chromium","2026-09-20","failed","2026-09-20","Archive","archive.spec.ts","",""
"","60269","TC03 - Home - shows completion progress when habits exist","chromium","2026-09-20","broken","2026-09-20","Home","home.spec.ts","",""
"","10876","TC03 - HabitCard - duplicate habit button is visible and clickable on archived habits","chromium","2026-09-20","failed","2026-09-20","Archive","archive.spec.ts","",""
