"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11338","TC19 - HabitCard - marks habit done today disables button","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","1082","TC02 - Archive page - loads and shows static elements","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","12338","TC03 - Archive page - can delete an archived habit","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","1108","TC14 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","619","TC31 - Home page - page loads and displays unconditional controls","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","555","TC01 - LoginPage - initial render shows login form with name and password fields and sign in button","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","600","TC01 - History page - loads and displays unconditional elements","chromium","2026-09-19","passed","2026-09-19","History","history.spec.ts","",""
"","684","TC16 - Page heading and static elements render","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1540","TC25 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1471","TC04 - Archive page - can unarchive an archived habit","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","638","TC32 - HabitForm - add new habit successfully resets form","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","529","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","11918","TC24 - HabitCard - edit habit updates name, category, target per week, and notes","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","1337","TC05 - Archive page - can edit an archived habit\'s details","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","529","TC07 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","906","TC43 - Home - searches for habits by name","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","60364","TC04 - HabitCard - edits a habit\'s name, category, target per week, and notes successfully","chromium","2026-09-19","broken","2026-09-19","Home","home.spec.ts","",""
"","1072","TC15 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1248","TC36 - Home page - toggling show archived controls archived habits visibility","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11198","TC01 - Stats page - renders with heading and controls","chromium","2026-09-19","failed","2026-09-19","Stats","stats.spec.ts","",""
"","1328","TC33 - HabitCard - edit habit and save changes updates displayed name and disables save button when empty","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1173","TC26 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","795","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","605","TC22 - Home page - initial render shows main heading, filter, show archived checkbox, export buttons disabled, and navigation link","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","725","TC29 - Home - Export JSON and Export CSV buttons are disabled when no habits exist and enabled after habits are created","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11473","TC05 - HabitCard - marks a habit as done today button disables afterward","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","781","TC37 - Home page - Export JSON and CSV buttons visibility and disabled state","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","666","TC02 - History page - navigate back to habits","chromium","2026-09-19","passed","2026-09-19","History","history.spec.ts","",""
"","845","TC02 - Stats - page loads with heading and navigation link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","568","TC27 - Home - filter habits list by category changes displayed habits accordingly","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","551","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","1003","TC35 - Home page - category filter updates visible habits","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","555","TC11 - HabitForm - disables Add habit button when name is empty","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1069","TC20 - HabitCard inline edit form - opens and cancels edit mode","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","559","TC18 - Category filter - allows filtering habits","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11454","TC23 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","1295","TC21 - HabitCard inline edit form - saves edited habit and closes form","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","836","TC03 - HabitForm - adds a new habit successfully","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","741","TC30 - LogoutButton - logout button logs out and navigates to /login","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1977","TC06 - HabitCard - archives and unarchives a habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1404","TC42 - Home - filters habits by category","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","633","TC02 - Home - page loads with unconditional elements visible","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1042","TC10 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","886","TC08 - Search box - filters habit list by matching name","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1079","TC07 - HabitCard - removes a habit after confirm dialog","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","651","TC05 - Stats - has navigation link back to home page","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","597","TC13 - HabitForm - form validation disables Add habit button for empty name","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1439","TC39 - HabitCard - edits an existing habit\\\'s name, category, target per week, and notes","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","522","TC08 - Archive page - empty state message is shown when no habits are archived (not reachable without backend control)","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","655","TC03 - Login Page - successful login navigates to home","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","1029","TC09 - Category filter - filters habit list by category","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1214","TC12 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","750","TC06 - Archive page - can navigate back to home page","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","866","TC17 - HabitForm - allows creating a new habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1278","TC34 - Home page - search filters habit list results","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","1320","TC40 - HabitCard - marks a habit as completed today","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","922","TC28 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","11162","TC01 - HabitCard - duplicate habit button is visible and clickable on archived habits","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","593","TC01 - Home page - initial render with unconditional elements","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","757","TC38 - HabitForm - creates a new habit successfully","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","566","TC04 - Stats - displays heading and description","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","1389","TC41 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","882","TC44 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
