"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","437","TC32 - Home - filter habits list by category changes displayed habits accordingly","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","511","TC69 - Navigation - navigate to History page","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","1333","TC47 - HabitCard - toggles archive and unarchive of a habit","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","907","TC54 - HabitList - deletes a habit after confirmation","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","586","TC16 - Home page - page loads and renders unconditional elements","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","11009","TC67 - Filters - toggle show archived habits","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","925","TC75 - Home - sort habits by different criteria","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","556","TC09 - Archive page - can navigate back to home page","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","120470","TC02 - HabitCard - cycle priority on an archived habit card","chromium","2026-09-22","broken","2026-09-22","Archive","archive.spec.ts","",""
"","11092","TC66 - Filters - filter habits by category","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","1158","TC17 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","404","TC10 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","1001","TC56 - Home - completes all pending habits for today","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","1050","TC19 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","518","TC71 - Navigation - navigate to Archive page","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","11296","TC55 - HabitList - edits a habit and verifies updated values","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","120539","TC61 - HabitCard - edits a habit\\\'s name, category, target per week, and notes successfully","chromium","2026-09-22","broken","2026-09-22","Home","home.spec.ts","",""
"","1225","TC10 - HabitCard - archives and unarchives a habit","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","11467","TC28 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","1159","TC26 - HabitCard inline edit form - saves edited habit and closes form","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","779","TC20 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","888","TC51 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","407","TC03 - History page - shows tracked habit count when habits exist","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","852","TC76 - Home - filter habits by category","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
