"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","913","TC10 - StatsSummary - displays habits by category with bars proportional to counts","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","568","TC04 - Stats - displays heading and description","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","556","TC11 - Stats - page loads and displays header and controls","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","571","TC12 - Stats - shows loading label while loading","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","11389","TC09 - StatsSummary - displays weekly completion progress bar with correct percentage","chromium","2026-09-25","failed","2026-09-25","Stats","stats.spec.ts","",""
"","1332","TC02 - StatsSummary - page loads and renders unconditional elements","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","762","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","537","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","648","TC05 - Stats - has navigation link back to home page","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","909","TC01 - Stats - page loads and renders unconditional elements","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","822","TC07 - StatsSummary - renders all stat cards with correct labels and values","chromium","2026-09-25","passed","2026-09-25","Stats","stats.spec.ts","",""
"","11019","TC08 - StatsSummary - renders empty state message when no habits tracked","chromium","2026-09-25","failed","2026-09-25","Stats","stats.spec.ts","",""
