"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","680","TC05 - Home - filter habits by priority","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","11229","TC06 - Home - page loads with unconditional elements visible","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","11411","TC02 - HabitForm - create a new habit successfully","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","803","TC07 - HabitForm - adds a new habit successfully","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","969","TC03 - HabitCard - toggle pin state on a habit card","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","803","TC11 - HabitCard - removes a habit after confirm dialog","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","62948","TC04 - HabitCard - cycle priority on a habit card","chromium","2026-09-22","broken","2026-09-22","Home","home.spec.ts","",""
"","62591","TC01 - HabitCard - toggle pin state on an archived habit card","chromium","2026-09-22","broken","2026-09-22","Archive","archive.spec.ts","",""
"","767","TC09 - HabitCard - marks a habit as done today button disables afterward","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","1404","TC10 - HabitCard - archives and unarchives a habit","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","62930","TC12 - Search box - filters habit list by matching name","chromium","2026-09-22","broken","2026-09-22","Home","home.spec.ts","",""
"","62545","TC02 - HabitCard - cycle priority on an archived habit card","chromium","2026-09-22","broken","2026-09-22","Archive","archive.spec.ts","",""
