"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","60900","TC04 - HabitCard - cycle priority on a habit card","chromium","2026-09-22","broken","2026-09-22","Home","home.spec.ts","",""
"","571","TC06 - History page - navigate back to habits","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","1141","TC07 - Archive page - can delete an archived habit","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","395","TC11 - Archive page - empty state message is shown when no habits are archived (not reachable without backend control)","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","969","TC02 - HabitForm - create a new habit successfully","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","937","TC05 - HabitCard - duplicate habit button is visible and clickable on archived habits","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","510","TC10 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","547","TC01 - History page - loads and displays unconditional elements","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","656","TC09 - Archive page - can navigate back to home page","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","420","TC04 - History page - shows error message if habits fail to load","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","1344","TC04 - Archive HabitCard - duplicates an archived habit, creating an active copy on home page","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","429","TC06 - Archive page - loads and shows static elements","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","405","TC02 - History page - shows loading state while fetching habits","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","62477","TC01 - HabitCard - toggle pin state on an archived habit card","chromium","2026-09-22","broken","2026-09-22","Archive","archive.spec.ts","",""
"","439","TC03 - History page - shows tracked habit count when habits exist","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","62496","TC02 - HabitCard - cycle priority on an archived habit card","chromium","2026-09-22","broken","2026-09-22","Archive","archive.spec.ts","",""
"","1053","TC08 - Archive page - can unarchive an archived habit","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","380","TC05 - History page - shows empty state when no habits exist","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","655","TC03 - Archive page - loads and renders main UI elements","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","1110","TC03 - HabitCard - toggle pin state on a habit card","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","533","TC01 - Home - page loads and renders unconditional elements","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
