"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11939","TC27 - HabitCard - edit habit updates name, category, target per week, and notes","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","569","TC51 - Home page - initial render with unconditional elements","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","792","TC47 - Home - searches for habits by name","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","1801","TC24 - HabitCard inline edit form - saves edited habit and closes form","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","1526","TC39 - Home page - toggling show archived controls archived habits visibility","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","835","TC42 - HabitForm - creates a new habit successfully","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11540","TC07 - Archive page - can edit an archived habit\\\'s details","chromium","2026-09-20","failed","2026-09-20","Archive","archive.spec.ts","",""
"","1057","TC23 - HabitCard inline edit form - opens and cancels edit mode","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","547","TC34 - Home page - page loads and displays unconditional controls","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","609","TC05 - Stats - has navigation link back to home page","chromium","2026-09-20","passed","2026-09-20","Stats","stats.spec.ts","",""
"","1098","TC09 - HabitCard - removes a habit after confirm dialog","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","851","TC18 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11826","TC40 - Home page - Complete all for today bulk action disables button and updates label","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","604","TC02 - History page - navigate back to habits","chromium","2026-09-20","passed","2026-09-20","History","history.spec.ts","",""
"","747","TC32 - Home - Export JSON and Export CSV buttons are disabled when no habits exist and enabled after habits are created","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","1300","TC38 - Home page - category filter updates visible habits","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","986","TC37 - Home page - search filters habit list results","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","625","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-20","passed","2026-09-20","Stats","stats.spec.ts","",""
"","11066","TC01 - Stats page - renders with heading and controls","chromium","2026-09-20","failed","2026-09-20","Stats","stats.spec.ts","",""
"","497","TC25 - Home page - initial render shows main heading, filter, show archived checkbox, export buttons disabled, and navigation link","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","585","TC04 - Archive page - loads and shows static elements","chromium","2026-09-20","passed","2026-09-20","Archive","archive.spec.ts","",""
"","497","TC30 - Home - filter habits list by category changes displayed habits accordingly","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","627","TC01 - History page - loads and displays unconditional elements","chromium","2026-09-20","passed","2026-09-20","History","history.spec.ts","",""
"","1024","TC48 - Home - sorts habits by different criteria updates visible list","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11167","TC22 - HabitCard - marks habit done today disables button","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","938","TC17 - HabitCard - cancel edit closes inline form without saving changes","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","540","TC03 - Login Page - successful login navigates to home","chromium","2026-09-20","passed","2026-09-20","Login","login.spec.ts","",""
"","466","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-20","passed","2026-09-20","Login","login.spec.ts","",""
"","494","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-20","passed","2026-09-20","Stats","stats.spec.ts","",""
"","1120","TC44 - HabitCard - marks a habit as completed today","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","608","TC35 - HabitForm - add new habit successfully resets form","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","555","TC01 - LoginPage - initial render shows login form with name and password fields and sign in button","chromium","2026-09-20","passed","2026-09-20","Login","login.spec.ts","",""
"","1129","TC43 - HabitCard - edits an existing habit\\\'s name, category, target per week, and notes","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","62431","TC02 - HabitCard - duplicate archived habit triggers duplicate handler","chromium","2026-09-20","broken","2026-09-20","Archive","archive.spec.ts","",""
"","60379","TC06 - HabitCard - edits a habit\'s name, category, target per week, and notes successfully","chromium","2026-09-20","broken","2026-09-20","Home","home.spec.ts","",""
"","1452","TC08 - HabitCard - archives and unarchives a habit","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","1363","TC50 - Home - completes all incomplete habits for today with bulk action","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","1392","TC36 - HabitCard - edit habit and save changes updates displayed name and disables save button when empty","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","1137","TC29 - HabitCard - mark habit as done disables mark done button","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","487","TC21 - Category filter - allows filtering habits","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","659","TC02 - HabitCard - duplicate habit creates a copy with name suffixed '(copy)'","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","1008","TC12 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11296","TC26 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","62900","TC03 - Clear filters button - resets all filters and sorting to default","chromium","2026-09-20","broken","2026-09-20","Home","home.spec.ts","",""
"","1258","TC46 - Home - filters habits by category","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","489","TC09 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-20","passed","2026-09-20","Archive","archive.spec.ts","",""
"","985","TC11 - Category filter - filters habit list by category","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","852","TC41 - Home page - Export JSON and CSV buttons visibility and disabled state","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","595","TC14 - Home page - page loads and renders unconditional elements","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11653","TC05 - Archive page - can delete an archived habit","chromium","2026-09-20","failed","2026-09-20","Archive","archive.spec.ts","",""
"","469","TC10 - Archive page - empty state message is shown when no habits are archived (not reachable without backend control)","chromium","2026-09-20","passed","2026-09-20","Archive","archive.spec.ts","",""
"","675","TC04 - Home - page loads with unconditional elements visible","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","615","TC02 - Stats - page loads with heading and navigation link","chromium","2026-09-20","passed","2026-09-20","Stats","stats.spec.ts","",""
"","819","TC08 - Archive page - can navigate back to home page","chromium","2026-09-20","passed","2026-09-20","Archive","archive.spec.ts","",""
"","781","TC49 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","586","TC31 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","802","TC10 - Search box - filters habit list by matching name","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","11532","TC07 - HabitCard - marks a habit as done today button disables afterward","chromium","2026-09-20","failed","2026-09-20","Home","home.spec.ts","",""
"","1362","TC33 - LogoutButton - logout button logs out and navigates to /login","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","534","TC13 - HabitForm - disables Add habit button when name is empty","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","548","TC16 - HabitForm - form validation disables Add habit button for empty name","chromium","2026-09-20","passed","2026-09-20","Home","home.spec.ts","",""
"","477","TC04 - Stats - displays heading and description","chromium","2026-09-20","passed","2026-09-20","Stats","stats.spec.ts","",""
