"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","565","TC10 - HabitForm - shows validation error when name is empty","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","958","TC09 - Home - clears all filters and resets controls","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","1110","TC72 - Home - sort habits by different criteria","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","1799","TC58 - HabitList - complete a habit","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","592","TC63 - Filters - clear all filters","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","500","TC67 - Home - page loads and displays header and date","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","630","TC57 - Home - page loads and renders unconditional elements","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","1093","TC69 - Home - complete a habit and verify completed state","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","663","TC60 - Filters - search habits by name","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","1265","TC59 - Complete all - complete all pending habits for today","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
