"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1149","TC04 - Archive page - can unarchive an archived habit","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","706","TC19 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","537","TC03 - Login Page - successful login navigates to home","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","60211","TC10 - Archive page - delete an archived habit","chromium","2026-09-19","broken","2026-09-19","Archive","archive.spec.ts","",""
"","508","TC08 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","460","TC03 - Page heading and static elements render","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","10719","TC07 - Archive page - renders with heading and controls","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","748","TC23 - Search box - filters habit list by matching name","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","10724","TC12 - Home page - renders with heading and controls","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","700","TC14 - Home page - Export JSON and CSV buttons visibility and disabled state","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","830","TC01 - Archive - page loads with unconditional elements visible","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","10823","TC11 - History page - renders with heading and controls","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","60234","TC08 - Archive page - create and unarchive a habit","chromium","2026-09-19","broken","2026-09-19","Archive","archive.spec.ts","",""
"","712","TC10 - LogoutButton - logout button logs out and navigates to /login","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","491","TC02 - Stats - page loads with heading and navigation link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","436","TC01 - History page - loads and displays unconditional elements","chromium","2026-09-19","passed","2026-09-19","History","history.spec.ts","",""
"","963","TC13 - Home page - search filters habit list results","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","874","TC24 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","653","TC09 - Archive page - edit an archived habit\\\'s name","chromium","2026-09-19","failed","2026-09-19","Archive","archive.spec.ts","",""
"","1104","TC07 - HabitCard - archive and unarchive a habit via its archive toggle button","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
