"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","693","TC28 - HabitForm - create a habit with notes successfully adds it to the list and enables export buttons","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","510","TC05 - History page - shows empty state when no habits exist","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","741","TC34 - Home - Export JSON and Export CSV buttons are disabled when no habits exist and enabled after habits are created","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","673","TC64 - Complete all - complete all pending habits for today","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","768","TC02 - HabitForm - create a new habit successfully","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","662","TC55 - HabitList - edits a habit and verifies updated values","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","661","TC85 - Home page - initial render with unconditional elements","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","599","TC33 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","675","TC58 - HabitList - toggles archive state of a habit","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","615","TC61 - HabitCard - edits a habit\\\'s name, category, target per week, and notes successfully","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","604","TC37 - HabitForm - add new habit successfully resets form","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","657","TC16 - Home page - page loads and renders unconditional elements","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","687","TC14 - Sort by dropdown - sorts habit list by name ascending","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","61045","TC04 - HabitCard - cycle priority on a habit card","chromium","2026-09-22","broken","2026-09-22","Home","home.spec.ts","",""
"","546","TC36 - Home page - page loads and displays unconditional controls","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","619","TC68 - Filters - clear all filters","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","493","TC10 - Stats - page loads and displays header and controls","chromium","2026-09-22","passed","2026-09-22","Stats","stats.spec.ts","",""
"","1410","TC07 - Archive page - can delete an archived habit","chromium","2026-09-22","passed","2026-09-22","Archive","archive.spec.ts","",""
"","740","TC02 - Stats - navigates back to home page from back link","chromium","2026-09-22","passed","2026-09-22","Stats","stats.spec.ts","",""
"","827","TC67 - Filters - toggle show archived habits","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","887","TC40 - Home page - category filter updates visible habits","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","507","TC05 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-22","passed","2026-09-22","Stats","stats.spec.ts","",""
"","501","TC03 - History page - shows tracked habit count when habits exist","chromium","2026-09-22","passed","2026-09-22","History","history.spec.ts","",""
"","650","TC53 - Home - page loads and displays header and controls","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","533","TC18 - HabitForm - form validation disables Add habit button for empty name","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","663","TC29 - HabitCard - edit habit updates name, category, target per week, and notes","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","697","TC04 - Stats - has navigation link back to home page","chromium","2026-09-22","passed","2026-09-22","Stats","stats.spec.ts","",""
"","714","TC76 - Home - filter habits by category","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","692","TC20 - HabitCard - Save button disabled when name input is empty or blank","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","656","TC46 - HabitCard - marks a habit as completed today","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","625","TC21 - Page heading and static elements render","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","649","TC38 - HabitCard - edit habit and save changes updates displayed name and disables save button when empty","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","580","TC79 - Home - page loads with unconditional elements","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","741","TC60 - Home - clears all filters and resets controls","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","661","TC39 - Home page - search filters habit list results","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","61906","TC01 - HabitCard - toggle pin state on an archived habit card","chromium","2026-09-22","broken","2026-09-22","Archive","archive.spec.ts","",""
"","621","TC23 - Category filter - allows filtering habits","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
"","795","TC48 - Home - filters habits by category","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","747","TC17 - HabitCard - inline edit form displays when Edit button clicked and updates fields","chromium","2026-09-22","failed","2026-09-22","Home","home.spec.ts","",""
"","744","TC78 - Home - clear all filters resets search, category, archived, and sort","chromium","2026-09-22","passed","2026-09-22","Home","home.spec.ts","",""
