"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","558","TC01 - History page - loads and displays unconditional elements","chromium","2026-09-19","passed","2026-09-19","History","history.spec.ts","",""
"","716","TC03 - Archive page - error message appears when loading fails (non-deterministic)","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","11059","TC01 - Home - page loads with unconditional elements","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","447","TC04 - Stats - displays heading and description","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","768","TC01 - Archive page - loads and shows static elements","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","473","TC04 - Archive page - empty state message is shown when no habits are archived (not reachable without backend control)","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","577","TC03 - Stats - navigates back to home page from back link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","467","TC06 - Stats page - initial render shows heading, description, back link, theme toggle, and logout button","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","488","TC02 - LoginPage - invalid login shows error message without navigation","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","10942","TC01 - Stats page - renders with heading and controls","chromium","2026-09-19","failed","2026-09-19","Stats","stats.spec.ts","",""
"","690","TC02 - History page - navigate back to habits","chromium","2026-09-19","passed","2026-09-19","History","history.spec.ts","",""
"","552","TC02 - Stats - page loads with heading and navigation link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","589","TC03 - Login Page - successful login navigates to home","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","11023","TC05 - Home - toggles show archived checkbox updates habits list","chromium","2026-09-19","failed","2026-09-19","Home","home.spec.ts","",""
"","518","TC03 - Home - toggling show archived checkbox updates displayed habits accordingly","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","578","TC05 - Stats - has navigation link back to home page","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","699","TC02 - Home page - initial render shows main heading, filter, show archived checkbox, export buttons disabled, and navigation link","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
"","452","TC07 - Stats page - loads and displays heading and back link","chromium","2026-09-19","passed","2026-09-19","Stats","stats.spec.ts","",""
"","626","TC01 - LoginPage - initial render shows login form with name and password fields and sign in button","chromium","2026-09-19","passed","2026-09-19","Login","login.spec.ts","",""
"","708","TC02 - Archive page - can navigate back to home page","chromium","2026-09-19","passed","2026-09-19","Archive","archive.spec.ts","",""
"","1244","TC04 - LogoutButton - logout button logs out and navigates to /login","chromium","2026-09-19","passed","2026-09-19","Home","home.spec.ts","",""
